Record ID,AgencyType,State,Year,VictimAge,Weapon
412143,5000,New York,2000,42,Blunt Object
412144,5000,New York,2000,22,Knife
412145,5000,New York,2000,42,Knife
412146,5000,New York,2000,23,Knife
412150,5000,New York,2000,35,Knife
412156,5000,New York,2000,40,Blunt Object
412157,5000,New York,2000,99,Blunt Object
412162,5000,New York,2000,50,Blunt Object
412163,5000,New York,2000,21,Knife
412166,5000,New York,2000,74,Blunt Object
412168,5000,New York,2000,34,Blunt Object
412175,5000,New York,2000,21,Knife
412176,5000,New York,2000,30,Knife
412177,5000,New York,2000,20,Knife
412187,5000,New York,2000,34,Knife
412189,5000,New York,2000,35,Knife
412191,5000,New York,2000,9,Blunt Object
412194,5000,New York,2000,20,Knife
412198,5000,New York,2000,31,Knife
412203,5000,New York,2000,37,Knife
412204,5000,New York,2000,26,Knife
412205,5000,New York,2000,20,Shotgun
412209,5000,New York,2000,16,Knife
412220,5000,New York,2000,48,Shotgun
412222,5000,New York,2000,39,Knife
412223,5000,New York,2000,40,Knife
412224,5000,New York,2000,32,Knife
412233,5000,New York,2000,53,Blunt Object
412237,5000,New York,2000,31,Knife
412240,5000,New York,2000,42,Blunt Object
412241,5000,New York,2000,25,Knife
412253,5000,New York,2000,34,Shotgun
412270,5000,New York,2000,29,Knife
412271,5000,New York,2000,30,Knife
412273,5000,New York,2000,99,Shotgun
412277,5000,New York,2000,67,Blunt Object
412280,5000,New York,2000,51,Knife
412281,5000,New York,2000,46,Knife
412285,5000,New York,2000,37,Knife
412286,5000,New York,2000,40,Blunt Object
412287,5000,New York,2000,54,Blunt Object
412289,5000,New York,2000,42,Knife
412292,5000,New York,2000,40,Knife
412296,5000,New York,2000,17,Knife
412298,5000,New York,2000,25,Knife
412301,5000,New York,2000,23,Knife
412307,5000,New York,2000,42,Blunt Object
412308,5000,New York,2000,42,Blunt Object
412310,5000,New York,2000,53,Knife
412317,5000,New York,2000,81,Knife
412325,5000,New York,2000,34,Knife
412327,5000,New York,2000,37,Knife
412329,5000,New York,2000,14,Blunt Object
412331,5000,New York,2000,63,Blunt Object
412342,5000,New York,2000,29,Knife
412348,5000,New York,2000,26,Knife
412351,5000,New York,2000,32,Knife
412354,5000,New York,2000,35,Knife
412357,5000,New York,2000,84,Blunt Object
412364,5000,New York,2000,28,Knife
412366,5000,New York,2000,99,Knife
412368,5000,New York,2000,30,Blunt Object
412372,5000,New York,2000,51,Shotgun
412373,5000,New York,2000,35,Knife
412374,5000,New York,2000,38,Blunt Object
412378,5000,New York,2000,20,Knife
412379,5000,New York,2000,49,Blunt Object
412382,5000,New York,2000,44,Blunt Object
412383,5000,New York,2000,31,Knife
412387,5000,New York,2000,16,Knife
412388,5000,New York,2000,27,Blunt Object
412391,5000,New York,2000,49,Blunt Object
412396,5000,New York,2000,19,Knife
412402,5000,New York,2000,37,Blunt Object
412411,5000,New York,2000,23,Knife
412416,5000,New York,2000,30,Blunt Object
412417,5000,New York,2000,23,Knife
412419,5000,New York,2000,30,Blunt Object
412423,5000,New York,2000,67,Knife
412439,5000,New York,2000,99,Blunt Object
412440,5000,New York,2000,31,Knife
412443,5000,New York,2000,47,Blunt Object
412444,5000,New York,2000,23,Knife
412445,5000,New York,2000,85,Blunt Object
412446,5000,New York,2000,48,Knife
412447,5000,New York,2000,23,Knife
412448,5000,New York,2000,24,Knife
412449,5000,New York,2000,20,Knife
412454,5000,New York,2000,17,Knife
412458,5000,New York,2000,39,Knife
412469,5000,New York,2000,64,Blunt Object
412474,5000,New York,2000,38,Knife
412482,5000,New York,2000,28,Knife
412483,5000,New York,2000,56,Blunt Object
412484,5000,New York,2000,43,Knife
412485,5000,New York,2000,57,Blunt Object
412488,5000,New York,2000,38,Knife
412492,5000,New York,2000,0,Blunt Object
412496,5000,New York,2000,22,Knife
412498,5000,New York,2000,48,Blunt Object
412499,5000,New York,2000,38,Blunt Object
412506,5000,New York,2000,80,Knife
412509,5000,New York,2000,49,Knife
412517,5000,New York,2000,20,Knife
412523,5000,New York,2000,25,Knife
412525,5000,New York,2000,20,Knife
412531,5000,New York,2000,42,Blunt Object
412532,5000,New York,2000,62,Knife
412536,5000,New York,2000,17,Knife
412546,5000,New York,2000,0,Blunt Object
412548,5000,New York,2000,62,Knife
412553,5000,New York,2000,24,Knife
412557,5000,New York,2000,48,Blunt Object
412560,5000,New York,2000,32,Blunt Object
412567,5000,New York,2000,46,Blunt Object
412568,5000,New York,2000,44,Blunt Object
412569,5000,New York,2000,23,Blunt Object
412571,5000,New York,2000,50,Knife
412572,5000,New York,2000,26,Knife
412577,5000,New York,2000,42,Knife
412578,5000,New York,2000,41,Knife
412579,5000,New York,2000,41,Knife
412586,5000,New York,2000,67,Blunt Object
412587,5000,New York,2000,45,Knife
412592,5000,New York,2000,40,Knife
412595,5000,New York,2000,30,Knife
412597,5000,New York,2000,48,Knife
412598,5000,New York,2000,12,Knife
412615,5000,New York,2000,30,Knife
412616,5000,New York,2000,22,Blunt Object
412622,5000,New York,2000,36,Shotgun
412624,5000,New York,2000,40,Knife
412625,5000,New York,2000,32,Blunt Object
412628,5000,New York,2000,47,Blunt Object
412630,5000,New York,2000,29,Knife
412632,5000,New York,2000,17,Blunt Object
412633,5000,New York,2000,41,Blunt Object
412634,5000,New York,2000,55,Blunt Object
412635,5000,New York,2000,20,Knife
412637,5000,New York,2000,41,Blunt Object
412638,5000,New York,2000,80,Blunt Object
412640,5000,New York,2000,55,Knife
412643,5000,New York,2000,23,Knife
412646,5000,New York,2000,58,Blunt Object
412649,5000,New York,2000,52,Blunt Object
412651,5000,New York,2000,43,Blunt Object
412655,5000,New York,2000,26,Knife
412656,5000,New York,2000,21,Knife
412672,5000,New York,2000,2,Blunt Object
412673,5000,New York,2000,31,Knife
412675,5000,New York,2000,38,Blunt Object
412676,5000,New York,2000,39,Knife
412678,5000,New York,2000,27,Knife
412679,5000,New York,2000,20,Blunt Object
412681,5000,New York,2000,3,Blunt Object
412684,5000,New York,2000,44,Knife
412690,5000,New York,2000,60,Blunt Object
412692,5000,New York,2000,18,Blunt Object
412694,5000,New York,2000,41,Knife
412695,5000,New York,2000,30,Knife
412700,5000,New York,2000,19,Knife
412703,5000,New York,2000,22,Blunt Object
412706,5000,New York,2000,65,Blunt Object
412714,5000,New York,2000,36,Knife
412718,5000,New York,2000,1,Blunt Object
412722,5000,New York,2000,49,Knife
412725,5000,New York,2000,45,Knife
412726,5000,New York,2000,36,Knife
412728,5000,New York,2000,28,Blunt Object
412730,5000,New York,2000,47,Blunt Object
412732,5000,New York,2000,99,Knife
412739,5000,New York,2000,41,Blunt Object
412740,5000,New York,2000,37,Shotgun
412741,5000,New York,2000,50,Blunt Object
412742,5000,New York,2000,16,Knife
412745,5000,New York,2000,19,Rifle
412749,5000,New York,2000,21,Blunt Object
412751,6000,New York,2000,36,Shotgun
412752,5000,New York,2000,17,Shotgun
412754,5000,New York,2000,35,Shotgun
412756,5000,New York,2000,25,Shotgun
412757,5000,New York,2000,2,Blunt Object
412762,5000,New York,2000,20,Blunt Object
412766,5000,New York,2000,23,Knife
412767,5000,New York,2000,1,Blunt Object
412770,5000,New York,2000,22,Rifle
412771,5000,New York,2000,57,Blunt Object
412772,5000,New York,2000,36,Knife
412774,5000,New York,2000,40,Blunt Object
412776,5000,New York,2000,22,Blunt Object
412777,5000,New York,2000,57,Blunt Object
412778,5000,New York,2000,59,Blunt Object
412779,5000,New York,2000,42,Blunt Object
412780,5000,New York,2000,45,Blunt Object
412781,5000,New York,2000,2,Blunt Object
412784,5000,New York,2000,39,Knife
412785,5000,New York,2000,39,Blunt Object
412786,5000,New York,2000,15,Blunt Object
412788,5000,New York,2000,77,Blunt Object
412789,5000,New York,2000,44,Blunt Object
412790,6000,New York,2000,21,Knife
412791,6000,New York,2000,25,Knife
412793,5000,New York,2000,30,Knife
412801,5000,New York,2000,30,Knife
412805,5000,New York,2000,30,Knife
412807,5000,New York,2000,4,Knife
412808,5000,New York,2000,7,Knife
412810,5000,New York,2000,19,Knife
412811,5000,New York,2000,27,Shotgun
412812,5000,New York,2000,0,Blunt Object
412813,5000,New York,2000,33,Blunt Object
412815,5000,New York,2000,37,Knife
412817,5000,New York,2000,28,Knife
412820,5000,New York,2000,19,Blunt Object
412823,5000,New York,2000,34,Shotgun
412824,5000,New York,2000,33,Shotgun
412825,5000,New York,2000,32,Shotgun
412826,6000,New York,2000,85,Blunt Object
412827,6000,New York,2000,22,Knife
412828,8000,New York,2000,39,Rifle
412829,8000,New York,2000,55,Knife
412830,8000,New York,2000,44,Shotgun
412831,8000,New York,2000,43,Rifle
412833,8000,New York,2000,22,Shotgun
412835,8000,New York,2000,43,Knife
412836,8000,New York,2000,53,Blunt Object
412838,8000,New York,2000,40,Blunt Object
412841,8000,New York,2000,30,Blunt Object
412845,8000,New York,2000,88,Blunt Object
412847,8000,New York,2000,44,Shotgun
412849,8000,New York,2000,52,Rifle
412850,8000,New York,2000,45,Blunt Object
412851,8000,New York,2000,35,Rifle
412852,8000,New York,2000,20,Rifle
412853,8000,New York,2000,0,Blunt Object
412856,8000,New York,2000,27,Blunt Object
412857,8000,New York,2000,27,Blunt Object
413503,8000,Pennsylvania,2000,26,Rifle
413516,5000,Pennsylvania,2000,60,Knife
413524,5000,Pennsylvania,2000,42,Knife
413526,5000,Pennsylvania,2000,20,Blunt Object
413532,5000,Pennsylvania,2000,68,Blunt Object
413540,5000,Pennsylvania,2000,43,Knife
413547,5000,Pennsylvania,2000,81,Blunt Object
413548,5000,Pennsylvania,2000,63,Knife
413552,5000,Pennsylvania,2000,39,Blunt Object
413553,5000,Pennsylvania,2000,20,Knife
413554,5000,Pennsylvania,2000,8,Blunt Object
413565,5000,Pennsylvania,2000,43,Knife
413566,8000,Pennsylvania,2000,34,Shotgun
413570,5000,Pennsylvania,2000,42,Knife
413571,5000,Pennsylvania,2000,33,Knife
413573,8000,Pennsylvania,2000,37,Rifle
413576,8000,Pennsylvania,2000,54,Blunt Object
413578,8000,Pennsylvania,2000,45,Rifle
413579,5000,Pennsylvania,2000,28,Blunt Object
413580,5000,Pennsylvania,2000,38,Knife
413581,5000,Pennsylvania,2000,4,Blunt Object
413586,5000,Pennsylvania,2000,25,Knife
413588,8000,Pennsylvania,2000,36,Rifle
413589,5000,Pennsylvania,2000,13,Shotgun
413591,8000,Pennsylvania,2000,23,Shotgun
413598,5000,Pennsylvania,2000,23,Knife
413599,5000,Pennsylvania,2000,38,Knife
413605,8000,Pennsylvania,2000,1,Knife
413608,5000,Pennsylvania,2000,2,Blunt Object
413611,5000,Pennsylvania,2000,49,Knife
413614,5000,Pennsylvania,2000,20,Blunt Object
413618,5000,Pennsylvania,2000,60,Blunt Object
413625,5000,Pennsylvania,2000,3,Blunt Object
413626,5000,Pennsylvania,2000,43,Blunt Object
413628,5000,Pennsylvania,2000,21,Knife
413632,5000,Pennsylvania,2000,24,Knife
413633,5000,Pennsylvania,2000,32,Knife
413634,5000,Pennsylvania,2000,31,Knife
413635,5000,Pennsylvania,2000,51,Blunt Object
413637,5000,Pennsylvania,2000,26,Blunt Object
413638,5000,Pennsylvania,2000,19,Knife
413646,8000,Pennsylvania,2000,29,Rifle
413647,8000,Pennsylvania,2000,0,Blunt Object
413652,5000,Pennsylvania,2000,18,Blunt Object
413653,8000,Pennsylvania,2000,18,Blunt Object
413658,5000,Pennsylvania,2000,20,Blunt Object
413659,5000,Pennsylvania,2000,41,Knife
413670,8000,Pennsylvania,2000,12,Knife
413671,5000,Pennsylvania,2000,49,Rifle
413674,8000,Pennsylvania,2000,23,Blunt Object
413675,8000,Pennsylvania,2000,29,Blunt Object
413676,5000,Pennsylvania,2000,1,Blunt Object
413689,8000,Pennsylvania,2000,29,Rifle
413690,5000,Pennsylvania,2000,47,Blunt Object
413692,8000,Pennsylvania,2000,2,Blunt Object
413694,8000,Pennsylvania,2000,19,Blunt Object
413698,5000,Pennsylvania,2000,63,Blunt Object
413701,5000,Pennsylvania,2000,21,Blunt Object
413708,5000,Pennsylvania,2000,71,Knife
413712,8000,Pennsylvania,2000,0,Blunt Object
413713,5000,Pennsylvania,2000,0,Blunt Object
413716,8000,Pennsylvania,2000,57,Blunt Object
413719,8000,Pennsylvania,2000,30,Blunt Object
413721,5000,Pennsylvania,2000,51,Blunt Object
413726,6000,Pennsylvania,2000,47,Shotgun
413728,8000,Pennsylvania,2000,49,Rifle
413730,5000,Pennsylvania,2000,37,Knife
413738,5000,Pennsylvania,2000,64,Knife
413757,5000,Pennsylvania,2000,41,Knife
413761,5000,Pennsylvania,2000,40,Knife
413768,5000,Pennsylvania,2000,5,Blunt Object
413773,5000,Pennsylvania,2000,23,Knife
413780,5000,Pennsylvania,2000,13,Rifle
413781,5000,Pennsylvania,2000,2,Blunt Object
413791,5000,Pennsylvania,2000,56,Knife
413794,5000,Pennsylvania,2000,35,Knife
413797,5000,Pennsylvania,2000,20,Knife
413799,5000,Pennsylvania,2000,44,Blunt Object
413804,5000,Pennsylvania,2000,22,Knife
413823,5000,Pennsylvania,2000,31,Knife
413824,5000,Pennsylvania,2000,25,Rifle
413848,5000,Pennsylvania,2000,39,Blunt Object
413851,5000,Pennsylvania,2000,2,Blunt Object
413855,5000,Pennsylvania,2000,41,Knife
413857,5000,Pennsylvania,2000,28,Blunt Object
413858,5000,Pennsylvania,2000,65,Knife
413876,5000,Pennsylvania,2000,19,Shotgun
413883,5000,Pennsylvania,2000,0,Blunt Object
413887,5000,Pennsylvania,2000,40,Knife
413897,5000,Pennsylvania,2000,36,Blunt Object
413901,5000,Pennsylvania,2000,21,Knife
413905,5000,Pennsylvania,2000,21,Shotgun
413920,5000,Pennsylvania,2000,35,Knife
413925,5000,Pennsylvania,2000,27,Blunt Object
413934,5000,Pennsylvania,2000,50,Blunt Object
413935,5000,Pennsylvania,2000,5,Blunt Object
413937,5000,Pennsylvania,2000,68,Blunt Object
413938,5000,Pennsylvania,2000,30,Knife
413943,5000,Pennsylvania,2000,36,Rifle
413947,5000,Pennsylvania,2000,39,Knife
413949,5000,Pennsylvania,2000,38,Knife
413952,5000,Pennsylvania,2000,33,Knife
413953,5000,Pennsylvania,2000,39,Blunt Object
413959,5000,Pennsylvania,2000,17,Knife
413984,5000,Pennsylvania,2000,46,Knife
413988,5000,Pennsylvania,2000,31,Blunt Object
413989,5000,Pennsylvania,2000,59,Knife
413991,5000,Pennsylvania,2000,32,Knife
414006,5000,Pennsylvania,2000,24,Knife
414009,5000,Pennsylvania,2000,0,Blunt Object
414018,5000,Pennsylvania,2000,88,Blunt Object
414022,5000,Pennsylvania,2000,50,Blunt Object
414031,5000,Pennsylvania,2000,18,Knife
414046,5000,Pennsylvania,2000,29,Blunt Object
414052,5000,Pennsylvania,2000,1,Blunt Object
414053,5000,Pennsylvania,2000,25,Knife
414056,5000,Pennsylvania,2000,1,Blunt Object
414059,5000,Pennsylvania,2000,35,Knife
414065,5000,Pennsylvania,2000,50,Rifle
414073,5000,Pennsylvania,2000,73,Blunt Object
414076,5000,Pennsylvania,2000,31,Knife
414077,5000,Pennsylvania,2000,72,Blunt Object
414082,5000,Pennsylvania,2000,39,Blunt Object
414094,5000,Pennsylvania,2000,44,Knife
414095,5000,Pennsylvania,2000,11,Blunt Object
414100,5000,Pennsylvania,2000,56,Blunt Object
414883,6000,Texas,2000,30,Rifle
414884,5000,Texas,2000,84,Blunt Object
414886,6000,Texas,2000,18,Shotgun
414887,5000,Texas,2000,26,Knife
414888,6000,Texas,2000,20,Shotgun
414890,6000,Texas,2000,22,Shotgun
414891,5000,Texas,2000,22,Knife
414892,5000,Texas,2000,22,Knife
414893,6000,Texas,2000,72,Shotgun
414894,6000,Texas,2000,36,Knife
414895,5000,Texas,2000,21,Blunt Object
414896,5000,Texas,2000,20,Blunt Object
414897,5000,Texas,2000,37,Knife
414898,5000,Texas,2000,49,Blunt Object
414899,5000,Texas,2000,61,Blunt Object
414900,5000,Texas,2000,3,Blunt Object
414904,5000,Texas,2000,0,Blunt Object
414905,5000,Texas,2000,0,Blunt Object
414909,6000,Texas,2000,19,Knife
414911,6000,Texas,2000,43,Blunt Object
414913,6000,Texas,2000,21,Knife
414921,6000,Texas,2000,19,Blunt Object
414922,6000,Texas,2000,3,Blunt Object
414924,5000,Texas,2000,51,Blunt Object
414926,5000,Texas,2000,47,Blunt Object
