,Record ID,AgencyType,State,Year,VictimAge,Weapon
5321,311932,5000,Texas,1994,99,Blunt Object
5322,311937,5000,Texas,1994,30,Knife
5323,311939,5000,Texas,1994,50,Knife
5324,311944,5000,Texas,1994,42,Knife
5325,311951,5000,Texas,1994,34,Shotgun
5326,311955,5000,Texas,1994,38,Blunt Object
5327,311969,5000,Texas,1994,29,Knife
5328,311973,5000,Texas,1994,23,Shotgun
5329,311976,5000,Texas,1994,21,Shotgun
5330,311977,5000,Texas,1994,32,Shotgun
5331,311981,5000,Texas,1994,51,Knife
5332,311987,5000,Texas,1994,49,Shotgun
5333,311989,5000,Texas,1994,18,Shotgun
5334,311992,5000,Texas,1994,14,Knife
5335,311993,5000,Texas,1994,25,Knife
5336,311994,5000,Texas,1994,16,Blunt Object
5337,311996,5000,Texas,1994,29,Knife
5338,311997,5000,Texas,1994,40,Knife
5339,311998,5000,Texas,1994,22,Knife
5340,312000,5000,Texas,1994,22,Knife
5341,312001,5000,Texas,1994,51,Shotgun
5342,312002,5000,Texas,1994,13,Rifle
5343,312007,5000,Texas,1994,18,Rifle
5344,312008,5000,Texas,1994,35,Knife
5345,312009,5000,Texas,1994,20,Knife
5346,312010,5000,Texas,1994,23,Knife
5347,312011,5000,Texas,1994,35,Shotgun
5348,312012,5000,Texas,1994,37,Knife
5349,312013,5000,Texas,1994,43,Blunt Object
5350,312018,5000,Texas,1994,27,Blunt Object
5351,312019,5000,Texas,1994,32,Blunt Object
5352,312023,5000,Texas,1994,40,Knife
5353,312025,5000,Texas,1994,19,Knife
5354,312026,5000,Texas,1994,33,Knife
5355,312027,5000,Texas,1994,31,Blunt Object
5356,312031,5000,Texas,1994,42,Blunt Object
5357,312032,5000,Texas,1994,52,Blunt Object
5358,312034,5000,Texas,1994,25,Shotgun
5359,312038,5000,Texas,1994,36,Knife
5360,312041,5000,Texas,1994,25,Shotgun
5361,312044,5000,Texas,1994,33,Knife
5362,312050,5000,Texas,1994,41,Shotgun
5363,312053,5000,Texas,1994,30,Blunt Object
5364,312054,5000,Texas,1994,30,Blunt Object
5365,312056,5000,Texas,1994,40,Knife
5366,312057,5000,Texas,1994,46,Blunt Object
5367,312058,5000,Texas,1994,69,Blunt Object
5368,312059,5000,Texas,1994,33,Knife
5369,312062,5000,Texas,1994,23,Shotgun
5370,312063,5000,Texas,1994,19,Shotgun
5371,312065,5000,Texas,1994,49,Blunt Object
5372,312069,5000,Texas,1994,23,Knife
5373,312074,5000,Texas,1994,36,Knife
5374,312076,5000,Texas,1994,40,Blunt Object
5375,312080,5000,Texas,1994,23,Knife
5376,312081,5000,Texas,1994,29,Knife
5377,312082,5000,Texas,1994,16,Shotgun
5378,312087,5000,Texas,1994,46,Shotgun
5379,312089,5000,Texas,1994,2,Blunt Object
5380,312096,5000,Texas,1994,47,Shotgun
5381,312101,5000,Texas,1994,50,Shotgun
5382,312106,5000,Texas,1994,52,Knife
5383,312107,5000,Texas,1994,99,Blunt Object
5384,312109,5000,Texas,1994,27,Blunt Object
5385,312115,5000,Texas,1994,23,Knife
5386,312118,5000,Texas,1994,18,Rifle
5387,312122,5000,Texas,1994,34,Shotgun
5388,312123,5000,Texas,1994,41,Rifle
5389,312128,5000,Texas,1994,32,Knife
5390,312129,5000,Texas,1994,1,Blunt Object
5391,312135,5000,Texas,1994,19,Rifle
5392,312137,5000,Texas,1994,33,Shotgun
5393,312140,5000,Texas,1994,23,Blunt Object
5394,312143,5000,Texas,1994,39,Blunt Object
5395,312144,5000,Texas,1994,39,Knife
5396,312149,5000,Texas,1994,38,Shotgun
5397,312152,5000,Texas,1994,37,Shotgun
5398,312154,5000,Texas,1994,44,Knife
5399,312160,5000,Texas,1994,32,Knife
5400,312162,5000,Texas,1994,26,Knife
5401,312163,5000,Texas,1994,14,Blunt Object
5402,312164,5000,Texas,1994,19,Rifle
5403,312167,5000,Texas,1994,19,Rifle
5404,312168,5000,Texas,1994,72,Knife
5405,312169,5000,Texas,1994,34,Knife
5406,312172,5000,Texas,1994,44,Blunt Object
5407,312181,5000,Texas,1994,14,Shotgun
5408,312186,5000,Texas,1994,48,Knife
5409,312189,5000,Texas,1994,40,Rifle
5410,312191,5000,Texas,1994,14,Knife
5411,312194,5000,Texas,1994,50,Knife
5412,312195,5000,Texas,1994,33,Knife
5413,312197,5000,Texas,1994,15,Knife
5414,312198,5000,Texas,1994,99,Knife
5415,312199,5000,Texas,1994,25,Knife
5416,312209,5000,Texas,1994,62,Rifle
5417,312212,5000,Texas,1994,30,Knife
5418,312214,5000,Texas,1994,23,Knife
5419,312217,5000,Texas,1994,38,Knife
5420,312218,5000,Texas,1994,36,Blunt Object
5421,312220,5000,Texas,1994,33,Shotgun
5422,312232,5000,Texas,1994,22,Knife
5423,312234,5000,Texas,1994,66,Blunt Object
5424,312235,5000,Texas,1994,43,Blunt Object
5425,312239,5000,Texas,1994,18,Shotgun
5426,312248,5000,Texas,1994,99,Blunt Object
5427,312255,5000,Texas,1994,25,Knife
5428,312258,5000,Texas,1994,29,Knife
5429,312259,5000,Texas,1994,52,Knife
5430,312265,5000,Texas,1994,40,Knife
5431,312269,5000,Texas,1994,24,Knife
5432,312276,5000,Texas,1994,27,Knife
5433,312283,5000,Texas,1994,32,Knife
5434,312284,5000,Texas,1994,28,Shotgun
5435,312286,5000,Texas,1994,21,Shotgun
5436,312292,5000,Texas,1994,48,Knife
5437,312295,5000,Texas,1994,36,Knife
5438,312301,5000,Texas,1994,22,Knife
5439,312304,5000,Texas,1994,29,Knife
5440,312305,5000,Texas,1994,29,Rifle
5441,312306,5000,Texas,1994,47,Knife
5442,312314,5000,Texas,1994,99,Knife
5443,312319,5000,Texas,1994,21,Knife
5444,312321,5000,Texas,1994,16,Shotgun
5445,312323,5000,Texas,1994,2,Blunt Object
5446,312324,5000,Texas,1994,41,Knife
5447,312331,5000,Texas,1994,14,Blunt Object
5448,312333,5000,Texas,1994,64,Knife
5449,312335,5000,Texas,1994,1,Blunt Object
5450,312336,5000,Texas,1994,37,Blunt Object
5451,312340,5000,Texas,1994,33,Knife
5452,312349,5000,Texas,1994,39,Knife
5453,312352,5000,Texas,1994,20,Knife
5454,312353,5000,Texas,1994,13,Rifle
5455,312355,5000,Texas,1994,51,Knife
5456,312372,5000,Texas,1994,26,Knife
5457,312382,5000,Texas,1994,24,Knife
5458,312388,5000,Texas,1994,32,Blunt Object
5459,312396,5000,Texas,1994,44,Rifle
5460,312398,5000,Texas,1994,18,Rifle
5461,312399,5000,Texas,1994,20,Knife
5462,312401,5000,Texas,1994,18,Shotgun
5463,312402,5000,Texas,1994,1,Rifle
5464,312407,5000,Texas,1994,45,Blunt Object
5465,312408,5000,Texas,1994,51,Knife
5466,312410,5000,Texas,1994,35,Knife
5467,312414,5000,Texas,1994,29,Knife
5468,312421,5000,Texas,1994,15,Shotgun
5469,312427,5000,Texas,1994,23,Shotgun
5470,312430,5000,Texas,1994,24,Blunt Object
5471,324604,6000,Michigan,1995,25,Rifle
5472,324605,8000,Michigan,1995,32,Rifle
5473,324608,8000,Michigan,1995,37,Shotgun
5474,324610,6000,Michigan,1995,37,Knife
5475,324611,6000,Michigan,1995,30,Knife
5476,324614,5000,Michigan,1995,21,Knife
5477,324616,5000,Michigan,1995,61,Knife
5478,324620,5000,Michigan,1995,18,Shotgun
5479,324623,5000,Michigan,1995,30,Knife
5480,324627,5000,Michigan,1995,26,Knife
5481,324629,5000,Michigan,1995,55,Knife
5482,324630,5000,Michigan,1995,41,Shotgun
5483,324632,5000,Michigan,1995,21,Rifle
5484,324634,6000,Michigan,1995,36,Shotgun
5485,324636,8000,Michigan,1995,67,Blunt Object
5486,324641,5000,Michigan,1995,2,Blunt Object
5487,324648,5000,Michigan,1995,25,Shotgun
5488,324651,5000,Michigan,1995,51,Shotgun
5489,324653,5000,Michigan,1995,30,Blunt Object
5490,324656,5000,Michigan,1995,33,Knife
5491,324657,5000,Michigan,1995,48,Blunt Object
5492,324660,5000,Michigan,1995,28,Shotgun
5493,324663,5000,Michigan,1995,16,Knife
5494,324664,5000,Michigan,1995,51,Shotgun
5495,324666,5000,Michigan,1995,23,Blunt Object
5496,324667,5000,Michigan,1995,15,Blunt Object
5497,324671,5000,Michigan,1995,27,Blunt Object
5498,324675,5000,Michigan,1995,23,Shotgun
5499,324676,5000,Michigan,1995,16,Rifle
5500,324677,5000,Michigan,1995,34,Knife
5501,324683,5000,Michigan,1995,26,Knife
5502,324688,5000,Michigan,1995,17,Shotgun
5503,324691,5000,Michigan,1995,21,Knife
5504,324692,5000,Michigan,1995,36,Knife
5505,324694,5000,Michigan,1995,46,Blunt Object
5506,324697,5000,Michigan,1995,41,Shotgun
5507,324698,5000,Michigan,1995,41,Shotgun
5508,324700,5000,Michigan,1995,34,Knife
5509,324706,6000,Michigan,1995,15,Shotgun
5510,324708,8000,Michigan,1995,57,Knife
5511,324709,6000,Michigan,1995,65,Knife
5512,324714,5000,Michigan,1995,0,Blunt Object
5513,324719,5000,Michigan,1995,51,Knife
5514,324720,5000,Michigan,1995,24,Knife
5515,324721,5000,Michigan,1995,0,Blunt Object
5516,324725,5000,Michigan,1995,72,Rifle
5517,324727,5000,Michigan,1995,19,Knife
5518,324728,5000,Michigan,1995,42,Blunt Object
5519,324729,8000,Michigan,1995,40,Knife
5520,324730,6000,Michigan,1995,76,Knife
5521,324731,6000,Michigan,1995,73,Knife
5522,324732,5000,Michigan,1995,20,Blunt Object
5523,324733,6000,Michigan,1995,42,Shotgun
5524,324736,5000,Michigan,1995,15,Knife
5525,324738,5000,Michigan,1995,49,Blunt Object
5526,324743,6000,Michigan,1995,12,Shotgun
5527,324745,6000,Michigan,1995,71,Shotgun
5528,324749,5000,Michigan,1995,22,Rifle
5529,324750,5000,Michigan,1995,66,Blunt Object
5530,324751,5000,Michigan,1995,19,Shotgun
5531,324753,5000,Michigan,1995,81,Knife
5532,324759,5000,Michigan,1995,21,Rifle
5533,324760,5000,Michigan,1995,68,Blunt Object
5534,324766,5000,Michigan,1995,30,Blunt Object
5535,324771,5000,Michigan,1995,16,Rifle
5536,324772,5000,Michigan,1995,29,Blunt Object
5537,324773,6000,Michigan,1995,48,Rifle
5538,324774,6000,Michigan,1995,78,Rifle
5539,324776,5000,Michigan,1995,32,Shotgun
5540,324780,6000,Michigan,1995,21,Blunt Object
5541,324785,8000,Michigan,1995,31,Rifle
5542,324786,6000,Michigan,1995,44,Shotgun
5543,324787,6000,Michigan,1995,40,Shotgun
5544,324788,6000,Michigan,1995,29,Shotgun
5545,324793,6000,Michigan,1995,18,Shotgun
5546,324795,6000,Michigan,1995,0,Blunt Object
5547,324796,6000,Michigan,1995,42,Shotgun
5548,324797,6000,Michigan,1995,59,Blunt Object
5549,324799,6000,Michigan,1995,39,Blunt Object
5550,324802,5000,Michigan,1995,22,Knife
5551,324803,5000,Michigan,1995,33,Blunt Object
5552,324805,8000,Michigan,1995,41,Rifle
5553,324806,8000,Michigan,1995,31,Rifle
5554,324807,6000,Michigan,1995,23,Knife
5555,324808,6000,Michigan,1995,3,Knife
5556,324809,6000,Michigan,1995,32,Shotgun
5557,324813,5000,Michigan,1995,65,Knife
5558,324814,5000,Michigan,1995,64,Knife
5559,324815,5000,Michigan,1995,64,Knife
5560,324816,5000,Michigan,1995,64,Knife
5561,324819,5000,Michigan,1995,0,Blunt Object
5562,324820,5000,Michigan,1995,73,Blunt Object
5563,324821,5000,Michigan,1995,12,Knife
5564,324822,5000,Michigan,1995,12,Knife
5565,324825,5000,Michigan,1995,20,Shotgun
5566,324826,5000,Michigan,1995,0,Blunt Object
5567,324829,5000,Michigan,1995,23,Blunt Object
5568,324830,5000,Michigan,1995,25,Shotgun
5569,324831,5000,Michigan,1995,37,Knife
5570,324833,5000,Michigan,1995,3,Knife
5571,324836,5000,Michigan,1995,43,Knife
5572,324838,8000,Michigan,1995,42,Rifle
5573,324840,8000,Michigan,1995,42,Shotgun
5574,324842,6000,Michigan,1995,35,Knife
5575,324844,5000,Michigan,1995,79,Blunt Object
5576,324845,5000,Michigan,1995,78,Knife
5577,324846,5000,Michigan,1995,40,Knife
5578,324847,5000,Michigan,1995,59,Knife
5579,324849,5000,Michigan,1995,23,Knife
5580,324850,5000,Michigan,1995,32,Knife
5581,324851,5000,Michigan,1995,18,Knife
5582,324856,5000,Michigan,1995,43,Blunt Object
5583,324859,5000,Michigan,1995,39,Knife
5584,324863,6000,Michigan,1995,25,Shotgun
5585,324864,6000,Michigan,1995,45,Knife
5586,324868,8000,Michigan,1995,49,Shotgun
5587,324870,6000,Michigan,1995,46,Blunt Object
5588,324871,8000,Michigan,1995,34,Shotgun
5589,324872,8000,Michigan,1995,33,Shotgun
5590,324873,8000,Michigan,1995,53,Shotgun
5591,324874,8000,Michigan,1995,39,Knife
5592,324876,6000,Michigan,1995,33,Shotgun
5593,324883,5000,Michigan,1995,25,Knife
5594,324885,5000,Michigan,1995,21,Knife
5595,324893,5000,Michigan,1995,36,Knife
5596,324900,5000,Michigan,1995,35,Shotgun
5597,324909,5000,Michigan,1995,37,Rifle
5598,324913,5000,Michigan,1995,25,Blunt Object
5599,324917,5000,Michigan,1995,50,Blunt Object
5600,324919,5000,Michigan,1995,26,Rifle
5601,324920,5000,Michigan,1995,45,Blunt Object
5602,324921,5000,Michigan,1995,16,Rifle
5603,324922,5000,Michigan,1995,23,Rifle
5604,324924,5000,Michigan,1995,25,Knife
5605,324925,5000,Michigan,1995,40,Shotgun
5606,324934,5000,Michigan,1995,21,Shotgun
5607,324949,5000,Michigan,1995,21,Rifle
5608,324954,5000,Michigan,1995,19,Knife
5609,324963,5000,Michigan,1995,1,Blunt Object
5610,324969,5000,Michigan,1995,29,Shotgun
5611,324970,5000,Michigan,1995,25,Shotgun
5612,324971,5000,Michigan,1995,47,Knife
5613,324972,5000,Michigan,1995,18,Knife
5614,324973,5000,Michigan,1995,5,Blunt Object
5615,324979,5000,Michigan,1995,38,Knife
5616,324985,5000,Michigan,1995,18,Shotgun
5617,324986,5000,Michigan,1995,30,Shotgun
5618,324989,5000,Michigan,1995,18,Shotgun
5619,324993,5000,Michigan,1995,72,Blunt Object
5620,324998,5000,Michigan,1995,20,Shotgun
5621,325000,5000,Michigan,1995,24,Blunt Object
5622,325005,5000,Michigan,1995,33,Knife
5623,325008,5000,Michigan,1995,48,Blunt Object
5624,325015,5000,Michigan,1995,17,Rifle
5625,325018,5000,Michigan,1995,33,Blunt Object
5626,325030,5000,Michigan,1995,4,Blunt Object
5627,325031,5000,Michigan,1995,17,Blunt Object
5628,325033,5000,Michigan,1995,46,Rifle
5629,325037,5000,Michigan,1995,2,Blunt Object
5630,325041,5000,Michigan,1995,25,Knife
5631,325042,5000,Michigan,1995,72,Knife
5632,325049,5000,Michigan,1995,71,Knife
5633,325054,5000,Michigan,1995,22,Shotgun
5634,325055,5000,Michigan,1995,19,Knife
5635,325058,5000,Michigan,1995,39,Blunt Object
5636,325065,5000,Michigan,1995,38,Blunt Object
5637,325068,5000,Michigan,1995,24,Rifle
5638,325070,5000,Michigan,1995,65,Blunt Object
5639,325071,5000,Michigan,1995,76,Blunt Object
5640,325075,5000,Michigan,1995,27,Knife
5641,325076,5000,Michigan,1995,21,Knife
5642,325079,5000,Michigan,1995,23,Rifle
5643,325083,5000,Michigan,1995,39,Rifle
5644,325085,5000,Michigan,1995,61,Blunt Object
5645,325087,5000,Michigan,1995,32,Knife
5646,325088,5000,Michigan,1995,44,Blunt Object
5647,325093,5000,Michigan,1995,28,Knife
5648,325099,5000,Michigan,1995,26,Blunt Object
5649,325105,5000,Michigan,1995,54,Knife
5650,325107,5000,Michigan,1995,17,Blunt Object
5651,325115,5000,Michigan,1995,27,Rifle
5652,325116,5000,Michigan,1995,20,Rifle
5653,325117,5000,Michigan,1995,43,Shotgun
5654,325119,5000,Michigan,1995,18,Rifle
5655,325121,5000,Michigan,1995,33,Knife
5656,325126,5000,Michigan,1995,22,Rifle
5657,325131,5000,Michigan,1995,21,Shotgun
5658,325133,5000,Michigan,1995,24,Knife
5659,325134,5000,Michigan,1995,22,Shotgun
5660,325136,5000,Michigan,1995,92,Knife
5661,325138,5000,Michigan,1995,36,Blunt Object
5662,325140,5000,Michigan,1995,36,Rifle
5663,325155,5000,Michigan,1995,44,Shotgun
5664,325162,5000,Michigan,1995,29,Shotgun
5665,325163,5000,Michigan,1995,23,Shotgun
5666,325167,5000,Michigan,1995,27,Rifle
5667,325172,5000,Michigan,1995,53,Shotgun
5668,325174,5000,Michigan,1995,18,Rifle
5669,325181,5000,Michigan,1995,17,Knife
5670,325183,5000,Michigan,1995,44,Shotgun
5671,325184,5000,Michigan,1995,38,Rifle
5672,325186,5000,Michigan,1995,57,Shotgun
5673,325195,5000,Michigan,1995,15,Blunt Object
5674,325196,5000,Michigan,1995,27,Shotgun
5675,325207,5000,Michigan,1995,55,Knife
5676,325218,5000,Michigan,1995,14,Rifle
5677,325220,5000,Michigan,1995,16,Rifle
5678,325221,5000,Michigan,1995,34,Blunt Object
5679,325225,5000,Michigan,1995,70,Blunt Object
5680,325227,5000,Michigan,1995,33,Blunt Object
5681,325233,5000,Michigan,1995,45,Knife
5682,325241,5000,Michigan,1995,47,Blunt Object
5683,325258,5000,Michigan,1995,38,Knife
5684,325261,5000,Michigan,1995,16,Rifle
5685,325269,5000,Michigan,1995,31,Shotgun
5686,325270,5000,Michigan,1995,22,Blunt Object
5687,325271,5000,Michigan,1995,1,Blunt Object
5688,325278,5000,Michigan,1995,39,Knife
5689,325280,5000,Michigan,1995,40,Shotgun
5690,325281,5000,Michigan,1995,35,Knife
5691,325285,5000,Michigan,1995,61,Knife
5692,325286,5000,Michigan,1995,45,Rifle
5693,325290,5000,Michigan,1995,25,Shotgun
5694,325293,5000,Michigan,1995,24,Blunt Object
5695,325294,5000,Michigan,1995,30,Rifle
5696,325297,5000,Michigan,1995,26,Knife
5697,325299,5000,Michigan,1995,43,Shotgun
5698,325302,5000,Michigan,1995,22,Shotgun
5699,325303,5000,Michigan,1995,27,Knife
5700,325305,5000,Michigan,1995,33,Blunt Object
5701,325309,5000,Michigan,1995,28,Rifle
5702,325320,5000,Michigan,1995,38,Rifle
