# 
0.28811 0.28811 0.28811 0.28811 0.28811 0.28811 0.24780 0.28811 0.28811 0.28811 0.28811 0.39994 0.28811 0.51284 0.51284 0.45146 0.45146 0.42017 0.51284 0.36957 0.35772 0.45146 0.42017 0.51284 0.28811 0.28811 0.23850 0.36957 0.46274 0.46274 0.36957 0.46274 0.43919 0.51284 0.46274 0.35772 0.46274 0.46274 0.51284 0.51284 0.51284 0.39994 0.46274 0.46274 0.45068 0.51284 0.46274 0.46274 0.36957 0.24780 0.35772 0.42017 0.46274 0.51164 0.58629 0.79783 0.79783 0.79783 0.79783 0.79783 0.45593 0.79783 0.73247 0.79783 0.60666 0.43919 0.79783 0.73616 0.73247 0.79783 0.79783 0.79783 0.79783 0.81585 0.79783 0.79783 0.73616 0.79783 0.81585 0.79783 0.79783 0.60162 0.81585 0.79783 0.79783 0.81585 0.79783 0.73247 0.79783 0.81585 0.79783 0.81585 0.79783 0.81585 0.67861 0.67861 0.81585 0.81585 0.81585 0.73616
# 54 Generates outlier , 45979, 	BFS alg. takes0 hours and 18 minutes and 6.57509303093 seconds
# 
0.43830 0.79306 0.79306 0.79306 0.67386 0.79306 0.79306 0.79306 0.86386 0.86386 0.86386 0.67386 0.67386 0.86386 0.60936 0.60936 0.68017 0.65955 0.86386 0.79306 0.76718 0.86386 0.65955 0.79306 0.86386 0.86186 0.67386 0.67386 0.86186 0.76718 0.86386 0.86386 0.68017 0.67386 0.76718 0.86386 0.68017 0.86386 0.86386 0.68017 0.86186 0.86386 0.86386 0.76718 0.86386 0.73035 0.79306 0.86386 0.86186 0.86386 0.79306 0.86186 0.69637 0.86386 0.73035 0.86386 0.86186 0.86386 0.65955 0.86386 0.79306 0.67386 0.86386 0.86386 0.68017 0.67386 0.86386 0.65955 0.79306 0.86386 0.73035 0.86386 0.69637 0.86386 0.86186 0.79306 0.76718 0.86186 0.67386 0.86386 0.76718 0.86386 0.79306 0.86186 0.76718 0.86186 0.65955 0.74266 0.86386 0.72835 0.86186 0.86386 0.86186 0.86386 0.86386 0.69637 0.79306 0.86386 0.79306 0.54666
# 21 Generates outlier , 68039, 	BFS alg. takes0 hours and 19 minutes and 8.90131497383 seconds
# 
0.02641 0.10801 0.02641 0.10801 0.02641 0.10801 0.01558 0.10801 0.10801 0.32506 0.32506 0.32506 0.32506 0.32506 0.32506 0.32506 0.32506 0.32506 0.39266 0.57396 0.55517 0.39266 0.32506 0.57396 0.59221 0.71327 0.71327 0.71327 0.71327 0.71327 0.71327 0.71327 0.71327 0.75328 0.71352 0.75328 0.71352 0.74492 0.71327 0.71327 0.75328 0.71352 0.75328 0.71352 0.71352 0.69972 0.69997 0.69972 0.71327 0.71352 0.71352 0.69997 0.74492 0.74492 0.77939 0.77939 0.71352 0.74492 0.78493 0.71352 0.77939 0.78493 0.75352 0.75352 0.68330 0.75352 0.75352 0.84932 0.71327 0.78493 0.71327 0.77939 0.75352 0.79605 0.77939 0.75352 0.77964 0.71352 0.76643 0.79605 0.82676 0.77939 0.84932 0.82676 0.82676 0.83131 0.83131 0.77939 0.88354 0.82676 0.84932 0.88354 0.76643 0.86267 0.84932 0.96227 0.84932 0.84932 0.96227 0.96227
# 67 Generates outlier , 97214, 	BFS alg. takes0 hours and 19 minutes and 23.5978548527 seconds
# 
